Idref,Functional.Group,FunctGr.symbol,PFT.group,Species,Family,Site,N.Treat,P.Treat,Treatm,Date,Replicate,low_breakpoint,high_breakpoint,avgTleaf,theta,Amax,QY,Rl,Rd.apparent,Rd.actual,satPAR,PSsat,Jsat,Vcsat,Vosat,Gssat,Cisat,PARactual100,PS100,J100,Vc100,Vo100,Gs100,Ci100,PARactualdark,Rdark,LI_ratio,Positive.Rlight.actual,Positive.Rdark,Rlight.Asat,Rdark.Asat,Amax.mb,Asat.mb,Jsat.mb,Vcsat.mb,Vosat.mb,A100.mb,J100.mb,Vc100.mb,Vo100.mb,Rlight.mb,Rdark.mb,Amax.Nb,Asat.Nb,Rlight.Nb,Rdark.Nb,Amax.Pb,Asat.Pb,Rlight.Pb,Rdark.Pb,Nmass,Pmass,N.P,Narea,Parea,LMA,FMA,DMC,Glucose.mb,Fructose.mb,Sucrose.mb,TotalSugars.mb,Starch.mb,TNC.mb,logPm,logNm,logLMA,logRd.m,logAsat.m
254,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,RED,hi N,hi P,HNHP,24/03/2009,4,20,60,26.57,0.7,20.27,0.06,-1.52,-1.49,-1.52,1805,17.53,118.8,22.6,7.1,0.45,277,100,3.47,26.92,5.57,1.16,0.47,371,0.05,-1.71,0.9,1.52,1.71,0.087,0.098,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,RED,hi N,hi P,HNHP,24/03/2009,5,20,60,26.03,0.7,15.55,0.06,-1.01,-0.98,-1.01,1800.33,13.86,91.69,17.55,5.37,0.3,276.33,100,3.71,25.63,5.28,1.13,0.3,361,0,-1.11,0.92,1.01,1.11,0.073,0.08,135.85,121.02,800.8,153.28,46.92,404,312,525,709,8.81,9.67,9.82,8.75,0.64,0.7,89.6,79.82,5.81,6.38,13.83,1.52,9.12,1.583932717,0.173595739,114.5,251.45,NA,15.83,2.92,34.58,53.33,103.16,156.49,0.181843588,1.14082218,2.058805487,0.985426474,2.082857149
256,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,RED,hi N,hi P,HNHP,24/03/2009,6,20,60,25.27,0.7,23.29,0.05,-0.99,-0.94,-0.99,1799.67,20.6,143.13,26.32,9.46,0.35,235,100,3.92,26.1,5.44,1.08,0.44,367,0,-1.51,0.66,0.99,1.51,0.048,0.073,296.72,262.42,1823.26,335.26,120.56,559,483,693,143,12.56,19.19,8.18,7.23,0.35,0.53,55.49,49.07,2.35,3.59,36.29,5.35,6.79,2.848841367,0.419767455,78.5,264.17,0.3,17.31,3.54,38.19,59.04,23.44,82.48,0.728353782,1.559786968,1.894869657,1.283074975,2.418996931
257,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,1,20,60,23.33,0.7,19.35,0.06,-0.36,-0.38,-0.36,1802.67,17.95,101.6,20.67,4.73,0.59,312.33,99,4.1,23.02,4.89,0.87,0.47,369,-1,-0.7,0.52,0.36,0.7,0.02,0.039,255.7,237.25,1342.73,273.19,62.49,608,443,664,75,4.7,9.27,15.28,14.18,0.28,0.55,136.59,126.73,2.51,4.95,16.73,1.87,8.94,1.26612124,0.141656236,75.67,196.17,0.39,21.1,5.4,11.62,38.12,69.19,107.31,0.271841607,1.223495941,1.878923734,0.967079734,2.375206221
258,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,2,20,60,23.6,0.7,17.59,0.05,-0.74,-0.72,-0.74,1798.67,15.62,91.2,18.5,4.3,0.53,317.67,101,3.08,19.97,4.21,0.79,0.4,372,-1,-1.06,0.74,0.74,1.06,0.047,0.068,220.22,195.53,1141.94,231.65,53.83,467,353,571,709,9.21,13.31,8.23,7.31,0.34,0.5,173.02,153.62,7.24,10.46,26.76,1.27,21.03,2.137236643,0.101652159,79.87,195.81,0.41,NA,NA,NA,NA,NA,NA,0.103803721,1.427486109,1.902383684,1.124178055,2.2912134
259,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,14/05/2009,3,20,60,23.68,0.7,14.51,0.05,-0.26,-0.24,-0.26,1800,13.78,81.23,16.13,4.18,0.3,286,99,3.44,19.56,4.1,0.79,0.22,356,0,-0.61,0.44,0.26,0.61,0.019,0.045,197.74,187.77,1106.86,219.8,56.92,534,379,595,59,3.57,8.37,10.6,10.07,0.19,0.45,162.52,154.32,2.93,6.88,18.65,1.22,15.33,1.368944281,0.089293907,73.39,184.96,0.4,NA,NA,NA,NA,NA,NA,0.086359831,1.270678836,1.865636888,0.922725458,2.273626206
260,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,14/05/2009,4,20,60,24.71,0.7,11.13,0.07,-1.53,-1.38,-1.53,1799.67,9.2,67.71,12.79,4.14,0.12,246.33,99,3.54,27.71,5.68,1.24,0.1,326,0,-0.79,2.05,1.53,0.79,0.166,0.086,142.76,117.99,868.88,164.12,53.1,522,510,716,198,19.58,10.12,4.26,3.52,0.59,0.3,120.08,99.25,16.47,8.51,33.47,1.19,28.16,2.608719698,0.092651532,77.93,208.23,0.37,25.11,6.43,10.73,42.27,12.6,54.87,0.075546961,1.524655712,1.891704676,1.005180513,2.071845201
261,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,5,20,60,23.69,0.7,14.79,0.06,-0.84,-0.78,-0.84,1799,13.51,89.04,16.98,5.28,0.18,244.5,101,3.99,26.02,5.39,1.12,0.15,338,0,-0.77,1.1,0.84,0.77,0.062,0.057,112.91,103.15,679.89,129.68,40.29,383,264,486,667,6.39,5.88,5.09,4.65,0.29,0.27,157.73,144.09,8.92,8.21,22.18,0.72,30.98,2.904747018,0.093748769,130.96,288.32,0.45,NA,NA,NA,NA,NA,NA,-0.142667504,1.345961542,2.117138666,0.769377326,2.013469232
262,Broadleaved tree,BLT,woody,Brachychiton populneus,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,6,20,60,24.32,0.7,11.54,0.04,-0.06,0.09,-0.06,1799,11.44,69.57,13.47,3.92,0.21,273.67,101,3.45,19.06,3.93,0.84,0.11,330,0,-0.65,0.1,0.06,0.65,0.006,0.057,116.99,116.02,705.21,136.54,39.76,427,255,471,665,0.65,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.65,251.52,0.39,22.22,5.01,12.88,40.1,21.57,61.68,NA,NA,1.99409709,0.819543936,2.064532861
263,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,1,20,60,22.34,0.7,16.76,0.06,-0.36,-0.29,-0.36,1799,15.57,89.74,18.1,4.33,0.31,290.67,99,4.35,24.8,5.21,0.99,0.24,353,0,-0.87,0.42,0.36,0.87,0.023,0.056,153.31,142.44,820.66,165.53,39.63,482,317,536,683,3.28,7.94,7.66,7.11,0.16,0.4,85.67,79.6,1.83,4.44,20.02,1.79,11.19,2.18941522,0.195662026,109.35,280.37,0.39,28.11,8.25,15.79,52.15,30.8,82.95,0.252853031,1.301464073,2.038818787,0.899820502,2.153631965
264,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,2,20,60,21.58,0.7,20.03,0.07,-0.49,-0.48,-0.49,1800.33,18.61,105.35,21.51,4.83,0.46,304.33,100,5.15,29.02,6.18,1.07,0.37,361,0,-0.81,0.63,0.49,0.81,0.026,0.044,173.12,160.86,910.72,185.96,41.71,513,354,579,689,4.25,7.01,11.66,10.83,0.29,0.47,120.09,111.58,2.95,4.87,14.85,1.44,10.3,1.71753368,0.16675999,115.68,266.53,0.43,NA,NA,NA,NA,NA,NA,0.158362492,1.171726454,2.06325828,0.845718018,2.206448064
265,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,3,20,60,24.58,0.7,10.45,0.03,-0.12,-0.11,-0.12,1799.67,9.66,56.98,11.27,2.97,0.19,293,99,2.47,13.87,2.88,0.58,0.15,359,0,-0.29,0.46,0.12,0.29,0.013,0.03,94.24,87.07,513.64,101.6,26.81,257,79,300,523,1.12,2.63,5.65,5.22,0.07,0.16,63.71,58.87,0.76,1.78,16.67,1.48,11.27,1.849350024,0.164082812,110.94,286.72,0.39,NA,NA,NA,NA,NA,NA,0.170261715,1.2219356,2.045088162,0.419955748,1.939868544
266,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,4,20,60,23.4,0.7,15.68,0.07,-0.5,-0.4,-0.5,1797,14.46,88.93,17.38,4.85,0.2,260,101,5.04,30.11,6.2,1.33,0.16,330,-1,-0.72,0.87,0.5,0.72,0.034,0.049,139.12,128.29,789.17,154.22,43.07,516,381,591,88,4.4,6.35,12.16,11.21,0.38,0.55,122.59,113.04,3.88,5.59,11.44,1.13,10.08,1.289496692,0.127890702,112.69,264.4,0.43,NA,NA,NA,NA,NA,NA,0.053078443,1.058426024,2.051885379,0.802773725,2.108192805
267,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,5,20,60,23.9,0.7,10.26,0.05,-0.47,-0.41,-0.47,1800.67,9.54,61.59,11.8,3.59,0.12,244,101,3.48,21.48,4.43,0.94,0.09,323,-1,-0.71,0.69,0.47,0.71,0.049,0.074,97.31,90.41,583.86,111.9,34.07,411,280,492,677,4.45,6.73,5.03,4.67,0.23,0.35,36.06,33.5,1.65,2.49,19.35,2.7,7.17,2.040932505,0.284659812,105.48,290.79,0.36,26.31,6.12,9.21,41.64,15.1,56.74,0.431363764,1.286680969,2.023170121,0.828015064,1.956216469
268,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,BLUE,low N,hi P,LNHP,12/5/09,6,20,60,24.32,0.7,22.97,0.07,-0.97,-0.94,-0.97,1798.67,20.82,124.2,24.87,6.18,0.5,296,99,4.46,28.83,6.02,1.19,0.39,362,-1,-0.84,1.17,0.97,0.84,0.047,0.04,233.37,211.5,1262.02,252.73,62.77,520,422,643,97,9.84,8.55,9.77,8.86,0.41,0.36,129.49,117.36,5.46,4.75,23.88,1.8,13.25,2.350454975,0.177365621,98.42,246.15,0.4,16.31,6.03,23.66,46.01,49.78,95.79,0.255272505,1.378034322,1.993083361,0.931966115,2.325310372
269,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,1,20,60,25.75,0.7,11.05,0.06,-0.84,-0.69,-0.84,1799,9.95,66.78,12.75,3.94,0.16,278.33,101,3.46,24.65,4.92,1.24,0.08,318,0,-1.44,0.59,NA,1.44,0.084,0.145,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,2,20,60,24.32,0.7,9.39,0.04,-0.34,-0.23,-0.34,1798.83,8.84,58.5,10.99,3.64,0.11,244.83,100,2.98,18.17,3.73,0.82,0.06,309,0.77,-0.96,0.36,0.34,0.96,0.038,0.108,71.95,67.67,448.02,84.16,27.84,264,119,335,570,2.57,7.34,2.44,2.29,0.09,0.25,113.05,106.33,4.04,11.53,29.51,0.64,46.37,3.853134661,0.08309825,130.57,327.2,0.4,21.4,5.63,13.16,40.19,99.41,139.6,-0.193820026,1.469969209,2.115843404,0.86569606,1.830396176
271,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,3,20,60,25.33,0.7,15.19,0.08,-1.09,-0.37,-1.09,1800.17,13.97,259,31.62,33.13,0.14,118.83,101,4.72,30.88,6.45,1.27,0.32,365,0,-1.53,0.73,1.09,1.53,0.078,0.109,165.95,152.63,2829.43,345.48,361.88,584,490,703,145,11.92,16.67,14.96,13.76,1.07,1.5,117.17,107.77,8.41,11.77,11.09,1.42,7.83,1.015554349,0.129645236,91.54,235.38,0.39,NA,NA,NA,NA,NA,NA,0.152288344,1.044931546,1.961610908,1.2219356,2.183639904
272,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,4,20,60,25.12,0.7,7.19,0.04,-0.54,-0.46,-0.54,1799.83,6.32,42.02,8.08,2.43,0.09,268.17,100,2.33,15.92,3.24,0.74,0.07,338,0,-1.07,0.52,0.54,1.07,0.086,0.17,58.22,51.18,340.2,65.41,19.64,199,98,309,551,4.4,8.69,2.79,2.45,0.21,0.42,104.16,91.57,7.88,15.55,20.86,0.56,37.31,2.576316465,0.069047007,123.53,278.99,0.44,22.49,7.71,6.48,36.68,182.19,218.88,-0.251811973,1.319314304,2.091772441,0.939019776,1.709100282
273,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,5,20,60,24.8,0.7,6.82,0.05,-0.93,-0.87,-0.93,1799.33,6.07,40.08,8,2.02,0.13,306.67,101,2.26,17.39,3.58,0.77,0.09,348,0,-1.08,0.86,0.93,1.08,0.153,0.179,54.69,48.64,321.4,64.18,16.17,188,121,340,566,7.45,8.68,3.01,2.68,0.41,0.48,95.99,85.38,13.08,15.24,18.15,0.57,31.86,2.263361458,0.071047221,124.7,299.39,0.42,25.38,5.81,7.74,38.93,125.5,164.42,-0.244125144,1.258876629,2.095866453,0.938519725,1.686993566
274,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,GREEN,hi N,low P,HNLP,31/03/2009,6,20,60,24.04,0.7,12.44,0.05,-0.07,-0.05,-0.07,1799.33,12.04,67.65,13.71,3.2,0.39,328,100,3.9,20.84,4.39,0.82,0.32,368,0,-0.62,0.12,0.07,0.62,0.006,0.052,95.64,92.58,520.12,105.42,24.61,377,178,401,574,0.54,4.79,3.93,3.8,0.02,0.2,207.07,200.44,1.17,10.37,24.36,0.46,52.74,3.168741882,0.060079834,130.08,307.89,0.42,NA,NA,NA,NA,NA,NA,-0.337242168,1.386677284,2.114210528,0.680335513,1.966517176
275,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,19/03/2009,1,20,60,24.05,0.7,16.08,0.03,-0.57,-0.56,-0.57,1798.33,14.15,82.88,16.72,4,0.43,314,100,2.14,14.18,2.99,0.55,0.27,373,-1,-0.71,0.81,0.57,0.71,0.04,0.05,213.98,188.33,1103.12,222.54,53.24,351,246,470,622,7.59,9.46,8.31,7.32,0.29,0.37,80.84,71.15,2.87,3.57,25.74,2.65,9.73,1.93415814,0.198853858,75.13,250.51,0.3,24.45,5.8,40.27,70.53,23.26,93.79,0.423245874,1.410608543,1.875813389,0.975891136,2.274919506
276,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,19/03/2009,2,20,60,25.03,0.7,26.82,0.05,-0.7,-0.68,-0.7,1800,23.39,146.85,28.3,8.42,0.42,263.33,99,3.56,22.77,4.74,0.95,0.32,366,0,-1.11,0.66,0.7,1.11,0.03,0.047,278.77,243.04,1526.15,294.08,87.46,451,330,545,710,7.31,11.52,8.94,7.79,0.23,0.37,84.5,73.67,2.22,3.49,31.18,3.3,9.45,3.000230416,0.317449463,96.22,271.82,0.35,18.13,3.31,41.74,63.18,30.16,93.35,0.51851394,1.493876111,1.983265353,1.061452479,2.385677757
277,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,19/03/2009,3,20,60,24.03,0.7,15.08,0.03,-0.37,-0.39,-0.37,1798.75,14.09,85.88,16.8,4.67,0.24,273.75,101,2.45,14.85,3.12,0.59,0.16,361,-1,-0.84,0.47,0.37,0.84,0.026,0.06,193.26,180.58,1100.68,215.3,59.87,392,251,474,629,4.78,10.78,7.17,6.7,0.18,0.4,92.65,86.57,2.29,5.17,26.97,2.09,12.93,2.104134261,0.162750716,78.02,228.02,0.34,22.05,3.75,41.5,67.3,53.81,121.11,0.320146286,1.430880946,1.892205946,1.032618761,2.256669649
278,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,23/03/2009,4,20,60,25.18,0.7,21.97,0.05,-0.95,-0.93,-0.95,1800.33,19.55,148.1,26.01,11.02,0.21,202,101,3.44,23.6,4.89,1,0.23,362,0,-1.51,0.64,0.95,1.51,0.048,0.077,306.42,272.76,2065.86,362.82,153.65,544,475,690,150,13.23,21.1,9.28,8.26,0.4,0.64,128.35,114.25,5.54,8.84,33.04,2.39,13.84,2.368441781,0.171158676,71.69,212.33,0.34,17.96,2.92,32.32,53.2,44.34,97.54,0.378397901,1.519040039,1.85545858,1.324282455,2.435780682
279,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,24/03/2009,5,20,60,24.96,0.7,23.43,0.04,-0.78,-0.77,-0.78,1809,20.32,127.8,24.71,7.24,0.38,272,101,2.47,17.17,3.6,0.69,0.35,377,0,-1.14,0.69,0.78,1.14,0.038,0.056,260.49,225.91,1421.03,274.8,80.46,336,253,474,634,8.66,12.63,7.62,6.61,0.25,0.37,89.02,77.21,2.96,4.32,34.19,2.93,11.69,3.075025667,0.263154259,89.94,266.23,0.34,17.29,2,25.84,45.13,17.11,62.24,0.46686762,1.533899101,1.953952883,1.101403351,2.353935456
280,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,RED,hi N,hi P,HNHP,24/03/2009,6,20,60,26.02,0.7,22.38,0.06,-0.96,-0.93,-0.96,1799.75,20.13,141.85,25.88,9.58,0.3,228.5,100,4.17,27.74,5.73,1.2,0.34,361,0,-1.32,0.73,0.96,1.32,0.048,0.066,256.68,230.92,1627.16,296.91,109.87,541,462,673,144,11.06,15.18,10.05,9.04,0.43,0.59,89.09,80.15,3.84,5.27,25.54,2.88,8.86,2.226337045,0.251171006,87.18,247.83,0.35,20.48,3.18,30.69,54.34,72.89,127.23,0.459392488,1.407220893,1.940416865,1.181271772,2.363461549
281,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,1,20,60,24.31,0.7,18.07,0.06,0.18,0.28,0.18,1799.67,17.34,99.05,19.69,5.07,0.31,285.67,99,5.1,26.69,5.51,1.17,0.22,346,0,-0.68,-0.27,-0.18,0.68,-0.01,0.039,170.49,163.63,934.66,185.84,47.83,545,357,565,65,-1.7,6.43,10.71,10.28,-0.11,0.4,147.44,141.5,-1.47,5.56,15.92,1.16,13.77,1.687027775,0.122547164,105.98,271.71,0.39,NA,NA,NA,NA,NA,NA,0.064457989,1.201943063,2.025223915,0.808210973,2.21386293
282,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,2,20,60,23.65,0.7,23.49,0.05,0.23,0.26,0.23,1796,21.91,121.97,24.62,5.88,0.56,307,98.5,4.84,24.33,5.1,0.98,0.42,366.5,-1,-0.56,-0.41,-0.23,0.56,-0.011,0.026,194.59,181.49,1010.27,203.9,48.67,485,273,497,655,-1.93,4.68,10.66,9.94,-0.11,0.26,210.11,195.96,-2.08,5.05,18.25,0.93,19.71,2.203534395,0.111815394,120.73,282.93,0.43,23.84,9.12,15.4,48.37,130.18,178.54,-0.031517051,1.261262869,2.081815201,0.670245853,2.258852701
283,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,3,20,60,24.4,0.7,17.32,0.06,-0.33,-0.27,-0.33,1800.67,16.38,99.64,19.44,5.47,0.26,272,99,4.32,24.82,5.17,1.04,0.19,347,0,-0.91,0.37,0.33,0.91,0.02,0.055,126.1,119.2,725.34,141.49,39.84,393,225,448,628,2.37,6.6,9.04,8.55,0.17,0.47,157.13,148.54,2.95,8.22,13.94,0.8,17.38,1.915480827,0.110243501,137.37,310.44,0.44,23.78,6.36,6.15,36.28,158.93,195.21,-0.096910013,1.144262774,2.137891898,0.819543936,2.076276255
284,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,4,20,60,22.87,0.7,14.51,0.05,-0.13,-0.08,-0.13,1799,14.27,80.62,16.32,3.83,0.27,287.67,99,3.69,20.15,4.23,0.81,0.18,351,0,-0.94,0.14,0.13,0.94,0.009,0.066,161.81,159.19,899.2,182.05,42.75,494,313,533,680,1.48,10.48,7.01,6.89,0.06,0.45,173.18,170.39,1.59,11.22,23.09,0.93,24.72,2.070401879,0.083765417,89.66,251.99,0.36,24.57,7.49,9.55,41.62,54.64,96.26,-0.031517051,1.363423933,1.952598735,1.020361283,2.201915783
285,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,13/05/2009,5,20,60,24.02,0.7,18.51,0.07,-0.21,-0.18,-0.21,1799,17.11,101.6,20.01,5.38,0.3,280,101,5.24,29.1,6.06,1.22,0.26,349,0,-0.42,0.53,0.21,0.42,0.012,0.025,179.82,166.24,987.09,194.46,52.31,579,402,612,91,2.06,4.11,6.54,6.05,0.08,0.15,166.57,153.99,1.91,3.8,27.49,1.08,25.47,2.829786604,0.111114113,102.92,273.39,0.38,NA,NA,NA,NA,NA,NA,0.033423755,1.43917474,2.012499778,0.613841822,2.22073553
286,Broadleaved tree,BLT,woody,Brachychiton rupestris,Malvaceae,YELLOW,low N,low P,LNLP,14/05/2009,6,20,60,24.22,0.7,19.56,0.05,-0.62,-0.61,-0.62,1798.67,17.92,102.91,20.93,4.8,0.58,315.33,101,4.07,24.71,5.18,1,0.42,367,-1,-0.69,0.93,0.62,0.69,0.034,0.039,188.52,172.66,991.78,201.71,46.23,474,333,551,696,5.94,6.69,7.91,7.24,0.25,0.28,230.44,211.05,7.26,8.18,23.84,0.82,29.14,2.473700491,0.084887214,103.76,244.55,0.42,NA,NA,NA,NA,NA,NA,-0.086186148,1.377306251,2.016029963,0.825426118,2.237191737
287,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,1,20,60,22.1,0.7,20.25,0.06,-0.54,-0.51,-0.54,1799,19.01,106.19,21.88,4.67,1.07,336,101,4.16,23.86,5.12,0.84,0.97,381,0,-0.86,0.63,0.54,0.86,0.028,0.045,169.56,159.21,889.25,183.24,39.07,425,267,502,606,4.5,7.24,10.8,10.14,0.29,0.46,159.89,150.13,4.24,6.83,15.7,1.06,14.8,1.874270638,0.126639908,119.42,318.93,0.37,NA,NA,NA,NA,NA,NA,0.025305865,1.195899652,2.077077067,0.859738566,2.201970342
288,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,2,20,60,22.43,0.7,13.21,0.05,-0.14,-0.11,-0.14,1798.67,12.56,70.91,14.38,3.35,0.26,293,101,3.68,19.92,4.21,0.77,0.19,355,-1,-0.49,0.33,0.14,0.49,0.011,0.039,112.11,106.65,601.93,122.04,28.44,389,194,423,584,1.17,4.17,8.12,7.72,0.08,0.3,67.87,64.57,0.71,2.52,13.81,1.65,8.36,1.626746097,0.194581071,117.8,320.61,0.37,NA,NA,NA,NA,NA,NA,0.217483944,1.140193679,2.07114529,0.620136055,2.02796086
289,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,3,20,60,23.54,0.7,15.98,0.05,-0.9,-0.87,-0.9,1799.83,14.32,89.55,17.61,4.78,0.33,287.5,100,3.36,22.16,4.69,0.85,0.29,367,0,-1.23,0.73,0.9,1.23,0.063,0.086,144.14,129.17,807.84,158.83,43.13,381,268,498,633,8.1,11.05,9.91,8.88,0.56,0.76,107.02,95.9,6.01,8.21,14.55,1.35,10.8,1.612398868,0.149296191,110.85,343.6,0.32,NA,NA,NA,NA,NA,NA,0.130333768,1.162862993,2.044735697,1.043362278,2.11116166
290,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,4,20,60,22.46,0.7,14.31,0.05,0.17,0.19,0.17,1809,13.82,76.29,15.46,3.62,0.44,311,101,4.29,21.15,4.5,0.78,0.36,365,-1,-0.67,-0.26,-0.17,0.67,-0.013,0.049,122.02,117.81,650.35,131.75,30.84,443,224,456,588,-1.47,5.74,7.25,7,-0.09,0.34,42.21,40.75,-0.51,1.99,16.83,2.89,5.82,1.973962527,0.339109873,117.31,304.24,0.39,NA,NA,NA,NA,NA,NA,0.460897843,1.226084116,2.069335035,0.758911892,2.071182156
291,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,5,20,60,22.5,0.7,15.29,0.05,-0.21,-0.2,-0.21,1799.67,14.27,82.2,16.5,4.05,0.35,295.5,101,3.6,19.61,4.17,0.73,0.29,364,-1,-0.73,0.29,0.21,0.73,0.015,0.051,132.96,124.09,714.85,143.51,35.21,389,201,433,575,1.81,6.36,8.8,8.21,0.12,0.42,88.82,82.9,1.21,4.25,15.11,1.5,10.1,1.737806196,0.172131456,114.99,320.3,0.36,NA,NA,NA,NA,NA,NA,0.176091259,1.179264464,2.060660074,0.803457116,2.093736785
292,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,BLUE,low N,hi P,LNHP,16/04/2009,6,20,60,23.31,0.7,14.94,0.06,-0.42,-0.4,-0.42,1800.83,13.96,83.34,16.53,4.31,0.42,297.17,100,4.24,24.45,5.14,0.97,0.34,358,0,-0.83,0.51,0.42,0.83,0.03,0.059,136.59,127.59,762.01,151.13,39.37,468,311,529,676,3.86,7.59,8.16,7.62,0.23,0.45,91.27,85.26,2.58,5.07,16.75,1.5,11.19,1.831846445,0.16369289,109.38,292.53,0.37,NA,NA,NA,NA,NA,NA,0.176091259,1.224014811,2.038937919,0.880241776,2.105816637
293,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,GREEN,hi N,low P,HNLP,17/03/2009,1,20,60,24.74,0.7,14.05,0.05,-0.84,-0.82,-0.84,1799.17,12.66,91.26,16.61,6.21,0.13,213.5,101,3.45,23.02,4.78,0.97,0.12,342,0,-1.47,0.58,0.84,1.47,0.066,0.116,89.76,80.88,582.84,106.08,39.63,255,137,360,568,5.38,9.38,5.44,4.9,0.33,0.57,259.22,233.59,15.52,27.09,16.5,0.35,47.67,2.584227215,0.054214557,156.57,369.01,0.42,NA,NA,NA,NA,NA,NA,-0.455931956,1.217483944,2.194708552,0.972202838,1.907841143
294,Broadleaved shrub,S,woody,Callistemom citrinus,Myrtaceae,GREEN,hi N,low P,HNLP,18/03/2009,2,20,60,22.29,0.7,16.45,0.05,-0.85,-0.8,-0.85,1799.25,15.07,94.71,18.51,5.17,0.31,275.5,101,3.55,22.85,4.84,0.88,0.23,359,1,-1.16,0.74,0.85,1.16,0.056,0.077,104.68,95.95,602.87,117.82,32.9,261,135,361,535,5.42,7.38,5.02,4.6,0.26,0.35,382.55,350.63,19.8,26.96,20.86,0.27,76.24,3.277790153,0.042991683,157.11,388.68,0.4,22.14,6.15,2.16,30.46,10.21,40.67,-0.568636236,1.319314304,2.196203829,0.868056362,1.982044979
