Site,Taxa,Photosynthesis-Pathway,Lifeform,Block,Plot,MAT_v2,MAP_v2,Stand_MAT,Stand_MAP,Treatment,GS-pg,Log_GS+1,Avg_StomataSize-um2,Stomata_Density,SQRT_StomataDensity,Cmg/mgleaftissue,Nmg/mgleaftissue,Pmg/mgleaftissue,CellDensity2_mgDRY,C_PerCell_mg,N_PerCell_mg,P_PerCell_mg,C_PerCell_ng,N_PerCell_ng,P_PerCell_ng,SQRT_C_PerCell_ng,SQRT_N_PerCell_ng,SQRT_ P_PerCell_ng,Amax_(µmolCO2m⁻²s⁻¹),E_(mmolH2Om⁻²s⁻¹),SQRT_Amax,SQRT_E,Instant_WUE(µmolCO2mmolH2O⁻¹),DryMass2_mg,NumCellsIn500ulSoln
cbgb.us,Ratibida_pinnata,C3,allforb,3,33,9.258333459,871,-0.247746222,-0.161896717,C,14.854,2.763421834,25.625,675,25.98076211,0.41373,0.01136,0.00161,2330.357143,0.000177539,4.87E-06,6.91E-07,177.5393103,4.874789272,0.690881226,13.3243878,2.207892496,0.831192653,5.935443059,4.874181,2.436276474,2.207754742,1.21773136,1.4,3262.5
cbgb.us,Ratibida_pinnata,C3,allforb,2,24,9.258333459,871,-0.247746222,-0.161896717,C,14.854,2.763421834,25.625,675,25.98076211,0.41373,0.01136,0.00161,2330.357143,0.000177539,4.87E-06,6.91E-07,177.5393103,4.874789272,0.690881226,13.3243878,2.207892496,0.831192653,7.521118173,1.385734,2.74246571,1.177172035,5.427533836,1.4,3262.5
cbgb.us,Ratibida_pinnata,C3,allforb,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,14.854,2.763421834,25.625,675,25.98076211,0.40821,0.01489,0.00185,2330.357143,0.000175171,6.39E-06,7.94E-07,175.1705747,6.389578544,0.793869732,13.2352021,2.527761568,0.890993677,7.935586141,1.77675,2.817017242,1.332947861,4.466349313,1.4,3262.5
churn.us,Rudbeckia_hirta,C3,allforb,3,20,4.825000058,810,-1.167135345,-0.638654636,P,7.718,2.165389854,13.125,250,15.8113883,0.3682,0.01656,,2012.5,0.000182957,8.23E-06,,182.9565217,8.228571429,,13.52614216,2.868548662,,7.638118489,8.920918,2.763714618,2.986790585,0.856203194,2,4025
churn.us,Rudbeckia_hirta,C3,allforb,2,10,4.825000058,810,-1.167135345,-0.638654636,NP,7.718,2.165389854,13.125,250,15.8113883,0.38539,0.02305,,2012.5,0.000191498,1.15E-05,,191.4981366,11.45341615,,13.83828518,3.384289608,,10.31152394,2.993471,3.211156169,1.730165021,3.4446714,2,4025
churn.us,Rudbeckia_hirta,C3,allforb,1,8,4.825000058,810,-1.167135345,-0.638654636,C,7.718,2.165389854,13.125,250,15.8113883,0.36261,0.0156,,2012.5,0.000180179,7.75E-06,,180.178882,7.751552795,,13.42307275,2.784161058,,10.56574909,2.404533,3.250499822,1.550655668,4.394096105,2,4025
churn.us,Rudbeckia_hirta,C3,allforb,3,23,4.825000058,810,-1.167135345,-0.638654636,C,7.718,2.165389854,13.125,250,15.8113883,0.36261,0.0156,,2012.5,0.000180179,7.75E-06,,180.178882,7.751552795,,13.42307275,2.784161058,,23.40704731,9.132,4.83808302,3.02191992,2.563189587,2,4025
churn.us,Rudbeckia_hirta,C3,allforb,2,12,4.825000058,810,-1.167135345,-0.638654636,N,7.718,2.165389854,13.125,250,15.8113883,0.39156,0.02812,,2012.5,0.000194564,1.40E-05,,194.5639752,13.97267081,,13.94861911,3.738003586,,40.10333147,17.530541,6.332719121,4.186948889,2.287626575,2,4025
konz.us,Ruellia_humilis,C3,allforb,1,5,12.07500006,889,0.33637692,-0.021214053,N,8.036,2.201216599,25.75,550,23.4520788,0.39396,0.01677,,5663.461538,6.96E-05,2.96E-06,,69.56169779,2.961086587,,8.340365567,1.720780807,,8.656494208,2.577975,2.942192075,1.605607362,3.357865847,1.3,7362.5
konz.us,Ruellia_humilis,C3,allforb,3,25,12.07500006,889,0.33637692,-0.021214053,N,8.036,2.201216599,25.75,550,23.4520788,0.39396,0.01677,,5663.461538,6.96E-05,2.96E-06,,69.56169779,2.961086587,,8.340365567,1.720780807,,24.86040861,13.855511,4.986021321,3.722299155,1.794261403,1.3,7362.5
cdcr.us,Rumex_acetosella,C3,allforb,2,24,6.337500023,740,-0.853471586,-1.185753888,N,4.971,1.786914418,32.75,275,16.58312395,0.43579,0.03738,0.00288,1437.5,0.000303158,2.60E-05,2.00E-06,303.1582609,26.00347826,2.003478261,17.41144052,5.099360574,1.415442779,2.013819052,0.542856,1.419090925,0.736787622,3.709674485,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,3,26,6.337500023,740,-0.853471586,-1.185753888,C,4.971,1.786914418,32.75,275,16.58312395,0.43379,0.032,,1437.5,0.000301767,2.23E-05,,301.7669565,22.26086957,,17.37144083,4.718142597,,4.276966864,1.077296,2.068082896,1.037928707,3.970094444,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,3,35,6.337500023,740,-0.853471586,-1.185753888,NP,4.971,1.786914418,32.75,275,16.58312395,0.41964,0.03622,0.00397,1437.5,0.000291923,2.52E-05,2.76E-06,291.9234783,25.19652174,2.76173913,17.0857683,5.019613704,1.661848107,9.162804116,3.104485,3.027012408,1.76195488,2.951473148,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,3,32,6.337500023,740,-0.853471586,-1.185753888,N,4.971,1.786914418,32.75,275,16.58312395,0.43579,0.03738,0.00288,1437.5,0.000303158,2.60E-05,2.00E-06,303.1582609,26.00347826,2.003478261,17.41144052,5.099360574,1.415442779,9.534366896,5.174154,3.087777015,2.27467668,1.842690978,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,4.971,1.786914418,32.75,275,16.58312395,0.41964,0.03622,0.00397,1437.5,0.000291923,2.52E-05,2.76E-06,291.9234783,25.19652174,2.76173913,17.0857683,5.019613704,1.661848107,16.82850859,4.790085,4.102256524,2.188626281,3.513196236,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,1,7,6.337500023,740,-0.853471586,-1.185753888,N,4.971,1.786914418,32.75,275,16.58312395,0.43579,0.03738,0.00288,1437.5,0.000303158,2.60E-05,2.00E-06,303.1582609,26.00347826,2.003478261,17.41144052,5.099360574,1.415442779,21.56524841,7.687902,4.643839835,2.77270662,2.80508888,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,4.971,1.786914418,32.75,275,16.58312395,0.41964,0.03622,0.00397,1437.5,0.000291923,2.52E-05,2.76E-06,291.9234783,25.19652174,2.76173913,17.0857683,5.019613704,1.661848107,22.82241594,9.430182,4.777281229,3.07086014,2.420145861,1.2,1725
cdcr.us,Rumex_acetosella,C3,allforb,2,19,6.337500023,740,-0.853471586,-1.185753888,P,4.971,1.786914418,32.75,275,16.58312395,0.41169,0.02221,,1437.5,0.000286393,1.55E-05,,286.3930435,15.45043478,,16.92315111,3.930704108,,26.70341177,8.853774,5.167534399,2.975529197,3.016048498,1.2,1725
churn.us,Rumex_acetosella,C3,allforb,1,2,4.825000058,810,-1.167135345,-0.638654636,N,4.641,1.730061355,35.375,350,18.70828693,0.47686,0.01824,0.0013,1839.84375,0.000259185,9.91E-06,7.07E-07,259.1850531,9.91388535,0.706581741,16.09922523,3.148632298,0.840584167,1.980768998,0.554239,1.407397953,0.744472296,3.573853514,3.2,5887.5
churn.us,Rumex_acetosella,C3,allforb,1,4,4.825000058,810,-1.167135345,-0.638654636,NP,4.641,1.730061355,35.375,350,18.70828693,0.46489,0.02738,0.00311,1839.84375,0.000252679,1.49E-05,1.69E-06,252.6790658,14.88169851,1.690360934,15.89588204,3.857680458,1.300138813,7.117695279,1.828931,2.667900913,1.352379754,3.891724335,3.2,5887.5
churn.us,Rumex_acetosella,C3,allforb,2,10,4.825000058,810,-1.167135345,-0.638654636,NP,4.641,1.730061355,35.375,350,18.70828693,0.46489,0.02738,0.00311,1839.84375,0.000252679,1.49E-05,1.69E-06,252.6790658,14.88169851,1.690360934,15.89588204,3.857680458,1.300138813,14.75784589,5.458971,3.841594186,2.336444093,2.703411667,3.2,5887.5
churn.us,Rumex_acetosella,C3,allforb,3,17,4.825000058,810,-1.167135345,-0.638654636,N,4.641,1.730061355,35.375,350,18.70828693,0.47686,0.01824,0.0013,1839.84375,0.000259185,9.91E-06,7.07E-07,259.1850531,9.91388535,0.706581741,16.09922523,3.148632298,0.840584167,33.4138344,8.993765,5.780470085,2.998960653,3.71522209,3.2,5887.5
churn.us,Rumex_acetosella,C3,allforb,3,20,4.825000058,810,-1.167135345,-0.638654636,P,4.641,1.730061355,35.375,350,18.70828693,0.44833,0.01132,0.00161,1839.84375,0.000243678,6.15E-06,8.75E-07,243.6783015,6.152696391,0.87507431,15.61019864,2.480462939,0.935454066,35.03162671,14.636591,5.918752124,3.82577979,2.393427999,3.2,5887.5
spin.us,Rumex_crispus,C3,allforb,3,5,12.48333327,1152,0.42105747,2.034315992,P,4.699627491,1.74040082,30.75,550,23.4520788,0.43971,0.03833,,2633.928571,0.000166941,1.46E-05,,166.9407458,14.55240678,,12.92055516,3.814761694,,28.03202898,29.231569,5.294528211,5.406622698,0.958964227,1.4,3687.5
konz.us,Salvia_azurea,C3,allforb,2,14,12.07500006,889,0.33637692,-0.021214053,N,1.791,1.026399955,21.375,350,18.70828693,0.44956,0.01762,0.00082,4275,0.00010516,4.12E-06,1.92E-07,105.1602339,4.121637427,0.191812865,10.2547664,2.030181624,0.437964457,7.301002417,1.882385,2.702036716,1.372000364,3.878591477,2,8550
konz.us,Salvia_azurea,C3,allforb,1,5,12.07500006,889,0.33637692,-0.021214053,N,1.791,1.026399955,21.375,350,18.70828693,0.44956,0.01762,0.00082,4275,0.00010516,4.12E-06,1.92E-07,105.1602339,4.121637427,0.191812865,10.2547664,2.030181624,0.437964457,16.04614044,8.659442,4.005763403,2.942692984,1.853022451,2,8550
konz.us,Salvia_azurea,C3,allforb,1,4,12.07500006,889,0.33637692,-0.021214053,C,1.791,1.026399955,21.375,350,18.70828693,0.44021,0.01182,0.00094,4275,0.000102973,2.76E-06,2.20E-07,102.9730994,2.764912281,0.219883041,10.14756618,1.662802538,0.468916881,18.25624015,13.183029,4.272732165,3.630844117,1.384828946,2,8550
konz.us,Salvia_azurea,C3,allforb,2,19,12.07500006,889,0.33637692,-0.021214053,NP,1.791,1.026399955,21.375,350,18.70828693,0.4117,0.0258,0.00252,4275,9.63E-05,6.04E-06,5.89E-07,96.30409357,6.035087719,0.589473684,9.813464911,2.456641553,0.767771896,22.72650085,5.939735,4.76723199,2.437157155,3.826180941,2,8550
konz.us,Salvia_azurea,C3,allforb,2,13,12.07500006,889,0.33637692,-0.021214053,P,1.791,1.026399955,21.375,350,18.70828693,0.44539,0.01068,0.00258,4275,0.000104185,2.50E-06,6.04E-07,104.1847953,2.498245614,0.603508772,10.20709534,1.580583947,0.77685827,27.18875889,12.471933,5.214284121,3.531562402,2.179995586,2,8550
konz.us,Salvia_azurea,C3,allforb,3,25,12.07500006,889,0.33637692,-0.021214053,N,1.791,1.026399955,21.375,350,18.70828693,0.44956,0.01762,0.00082,4275,0.00010516,4.12E-06,1.92E-07,105.1602339,4.121637427,0.191812865,10.2547664,2.030181624,0.437964457,42.97624156,34.159602,6.55562671,5.84462163,1.258101355,2,8550
konz.us,Salvia_azurea,C3,allforb,1,1,12.07500006,889,0.33637692,-0.021214053,NP,1.791,1.026399955,21.375,350,18.70828693,0.4117,0.0258,0.00252,4275,9.63E-05,6.04E-06,5.89E-07,96.30409357,6.035087719,0.589473684,9.813464911,2.456641553,0.767771896,58.17547602,24.501729,7.62728497,4.949922121,2.374341665,2,8550
temple.us,Salvia_azurea,C3,allforb,3,7,19.39583355,877,1.854578704,-0.115002496,NP,1.738756805,1.007504097,17,250,15.8113883,0.4176,0.01282,0.00216,2152.777778,0.000193982,5.96E-06,1.00E-06,193.9819355,5.955096774,1.003354839,13.92773978,2.440306697,1.001676015,3.285201265,0.919438,1.812512418,0.958873297,3.57305361,0.9,1937.5
temple.us,Salvia_azurea,C3,allforb,3,3,19.39583355,877,1.854578704,-0.115002496,P,1.738756805,1.007504097,17,250,15.8113883,0.41658,0.01269,0.00178,2152.777778,0.000193508,5.89E-06,8.27E-07,193.508129,5.894709677,0.82683871,13.91071993,2.42790232,0.909306719,5.059474843,1.423491,2.249327642,1.193101421,3.554272449,0.9,1937.5
temple.us,Salvia_azurea,C3,allforb,2,7,19.39583355,877,1.854578704,-0.115002496,NP,1.738756805,1.007504097,17,250,15.8113883,0.4176,0.01282,0.00216,2152.777778,0.000193982,5.96E-06,1.00E-06,193.9819355,5.955096774,1.003354839,13.92773978,2.440306697,1.001676015,7.815838113,1.948789,2.795682048,1.395990329,4.010612803,0.9,1937.5
temple.us,Salvia_azurea,C3,allforb,3,4,19.39583355,877,1.854578704,-0.115002496,N,1.738756805,1.007504097,17,250,15.8113883,0.44333,0.01984,0.00095,2152.777778,0.000205934,0.000009216,4.41E-07,205.9339355,9.216,0.441290323,14.35039844,3.035786554,0.664296863,8.587024169,2.694183,2.930362464,1.641396661,3.187246066,0.9,1937.5
temple.us,Salvia_azurea,C3,allforb,1,3,19.39583355,877,1.854578704,-0.115002496,P,1.738756805,1.007504097,17,250,15.8113883,0.41658,0.01269,0.00178,2152.777778,0.000193508,5.89E-06,8.27E-07,193.508129,5.894709677,0.82683871,13.91071993,2.42790232,0.909306719,12.93556723,4.140734,3.596604959,2.034879358,3.123979282,0.9,1937.5
cdcr.us,Silene_latifolia,C3,allforb,2,24,6.337500023,740,-0.853471586,-1.185753888,N,6.344,1.993883653,,,,0.43448,0.01701,,2482.142857,0.000175042,6.85E-06,,175.0423022,6.85294964,,13.23035533,2.617813905,,8.380648113,8.225759,2.894934907,2.868058402,1.018829765,0.7,1737.5
cdcr.us,Silene_latifolia,C3,allforb,3,26,6.337500023,740,-0.853471586,-1.185753888,C,6.344,1.993883653,,,,0.3845,0.02075,,2482.142857,0.000154906,8.36E-06,,154.9064748,8.35971223,,12.44614297,2.891316695,,14.74384047,3.381214,3.839770888,1.838807766,4.360516806,0.7,1737.5
cdcr.us,Silene_latifolia,C3,allforb,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,6.344,1.993883653,,,,0.42233,0.02494,,2482.142857,0.000170147,1.00E-05,,170.1473381,10.04776978,,13.04405375,3.169821728,,21.07554773,9.851526,4.590811228,3.138714068,2.139318084,0.7,1737.5
kbs.us,Silene_latifolia,C3,allforb,1,10,8.795833436,903,-0.34365994,0.088205798,NP,5.779862802,1.913956866,30.5,500,22.36067977,0.41488,0.02282,,1541.666667,0.000269111,1.48E-05,,269.1113514,14.80216216,,16.40461372,3.847357816,,0.087252264,2.491443,0.295384942,1.57843055,0.035020775,1.5,2312.5
kbs.us,Silene_latifolia,C3,allforb,3,5,8.795833436,903,-0.34365994,0.088205798,NP,5.779862802,1.913956866,30.5,500,22.36067977,0.41488,0.02282,,1541.666667,0.000269111,1.48E-05,,269.1113514,14.80216216,,16.40461372,3.847357816,,1.554961875,0.97113,1.246981105,0.985459284,1.601188178,1.5,2312.5
spin.us,Silene_latifolia,C3,allforb,3,8,12.48333327,1152,0.42105747,2.034315992,N,7.798081464,2.174533682,32.875,575,23.97915762,0.56225,0.05276,,3365.384615,0.000167069,1.57E-05,,167.0685714,15.67725714,,12.92550082,3.959451621,,5.179832671,11.619355,2.275924575,3.408717501,0.445793477,1.3,4375
spin.us,Silene_latifolia,C3,allforb,2,3,12.48333327,1152,0.42105747,2.034315992,N,7.798081464,2.174533682,32.875,575,23.97915762,0.56225,0.05276,,3365.384615,0.000167069,1.57E-05,,167.0685714,15.67725714,,12.92550082,3.959451621,,13.89913122,4.537815,3.728153862,2.130214778,3.06295678,1.3,4375
spin.us,Silene_latifolia,C3,allforb,2,9,12.48333327,1152,0.42105747,2.034315992,P,7.798081464,2.174533682,32.875,575,23.97915762,0.42524,0.04349,,3365.384615,0.000126357,1.29E-05,,126.3570286,12.92274286,,11.24086423,3.594821673,,15.16295006,13.557716,3.893963284,3.68208039,1.118400036,1.3,4375
spin.us,Silene_latifolia,C3,allforb,1,5,12.48333327,1152,0.42105747,2.034315992,NP,7.798081464,2.174533682,32.875,575,23.97915762,0.42498,0.03409,,3365.384615,0.00012628,1.01E-05,,126.2797714,10.1296,,11.23742726,3.182703254,,21.59864926,5.628107,4.647434697,2.372363168,3.837640127,1.3,4375
spin.us,Silene_latifolia,C3,allforb,2,2,12.48333327,1152,0.42105747,2.034315992,NP,7.798081464,2.174533682,32.875,575,23.97915762,0.42498,0.03409,,3365.384615,0.00012628,1.01E-05,,126.2797714,10.1296,,11.23742726,3.182703254,,26.96603541,24.663901,5.19288315,4.966276372,1.093340239,1.3,4375
cbgb.us,Solanum_carolinense,C3,allforb,1,3,9.258333459,871,-0.247746222,-0.161896717,NP,2.458,1.240690387,,,,0.46466,0.03625,,2321.428571,0.000200161,1.56E-05,,200.1612308,15.61538462,,14.14783484,3.951630627,,5.261205976,1.15926,2.293731888,1.07668937,4.538417591,1.4,3250
cbgb.us,Solanum_carolinense,C3,allforb,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,2.458,1.240690387,,,,0.46466,0.03625,,2321.428571,0.000200161,1.56E-05,,200.1612308,15.61538462,,14.14783484,3.951630627,,9.796718855,2.69498,3.129971063,1.641639424,3.63517312,1.4,3250
cbgb.us,Solanum_carolinense,C3,allforb,2,16,9.258333459,871,-0.247746222,-0.161896717,N,2.458,1.240690387,,,,0.46509,0.02556,,2321.428571,0.000200346,1.10E-05,,200.3464615,11.01046154,,14.15437959,3.318201552,,17.20278051,3.496224,4.147623477,1.869819243,4.920388542,1.4,3250
konz.us,Solidago_altissima,C3,allforb,3,28,12.07500006,889,0.33637692,-0.021214053,NP,5.489,1.870108436,15.125,350,18.70828693,0.48205,0.02048,,2147.058824,0.000224516,9.54E-06,,224.5164384,9.538630137,,14.98387261,3.08846728,,2.594513206,0.860124,1.610749269,0.927428703,3.016440892,1.7,3650
konz.us,Solidago_altissima,C3,allforb,2,14,12.07500006,889,0.33637692,-0.021214053,N,5.489,1.870108436,15.125,350,18.70828693,0.44608,0.04614,,2147.058824,0.000207763,2.15E-05,,207.7632877,21.48986301,,14.41399624,4.63571602,,4.125417266,1.216103,2.031112322,1.102770602,3.39232554,1.7,3650
cbgb.us,Solidago_canadensis,C3,allforb,2,13,9.258333459,871,-0.247746222,-0.161896717,P,5.595,1.886311786,21.25,1325,36.40054945,0.45593,0.00795,0.00256,1500,0.000303953,0.0000053,1.71E-06,303.9533333,5.3,1.706666667,17.43425746,2.302172887,1.306394529,0.753593494,0.573717,0.868097629,0.757441087,1.313528262,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,3,33,9.258333459,871,-0.247746222,-0.161896717,C,5.595,1.886311786,21.25,1325,36.40054945,0.46193,0.00929,0.00197,1500,0.000307953,6.19E-06,1.31E-06,307.9533333,6.193333333,1.313333333,17.54859918,2.488640861,1.146007563,1.077530415,0.379061,1.038041625,0.6156793,2.842630645,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,3,25,9.258333459,871,-0.247746222,-0.161896717,NP,5.595,1.886311786,21.25,1325,36.40054945,0.46658,0.01541,0.00234,1500,0.000311053,1.03E-05,0.00000156,311.0533333,10.27333333,1.56,17.63670415,3.205204102,1.2489996,1.46290538,1.240197,1.209506255,1.113641325,1.179575003,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,3,32,9.258333459,871,-0.247746222,-0.161896717,P,5.595,1.886311786,21.25,1325,36.40054945,0.45593,0.00795,0.00256,1500,0.000303953,0.0000053,1.71E-06,303.9533333,5.3,1.706666667,17.43425746,2.302172887,1.306394529,2.344523995,0.739534,1.531183854,0.859961627,3.170272084,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,2,16,9.258333459,871,-0.247746222,-0.161896717,N,5.595,1.886311786,21.25,1325,36.40054945,0.46179,0.02525,0.00156,1500,0.00030786,1.68E-05,0.00000104,307.86,16.83333333,1.04,17.5459397,4.102844542,1.019803903,3.607292118,0.637681,1.899287266,0.79854931,5.656891327,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,5.595,1.886311786,21.25,1325,36.40054945,0.46658,0.01541,0.00234,1500,0.000311053,1.03E-05,0.00000156,311.0533333,10.27333333,1.56,17.63670415,3.205204102,1.2489996,3.703100177,0.983346,1.92434409,0.991638039,3.765816078,3.2,4800
cbgb.us,Solidago_canadensis,C3,allforb,1,1,9.258333459,871,-0.247746222,-0.161896717,C,5.595,1.886311786,21.25,1325,36.40054945,0.46193,0.00929,0.00197,1500,0.000307953,6.19E-06,1.31E-06,307.9533333,6.193333333,1.313333333,17.54859918,2.488640861,1.146007563,3.984871154,3.520332,1.996214205,1.87625478,1.131958904,3.2,4800
churn.us,Solidago_canadensis,C3,allforb,3,20,4.825000058,810,-1.167135345,-0.638654636,P,5.718,1.904790491,24.25,625,25,0.44876,0.01875,,4351.5625,0.000103126,4.31E-06,,103.1261759,4.308797127,,10.15510591,2.075764227,,15.01254002,6.364745,3.874601918,2.522844625,2.358702512,1.6,6962.5
kbs.us,Solidago_canadensis,C3,allforb,2,9,8.795833436,903,-0.34365994,0.088205798,NP,5.692,1.900912783,22.875,225,15,0.47042,0.02405,0.00443,2008.333333,0.000234234,1.20E-05,2.21E-06,234.2340249,11.97510373,2.205809129,15.30470597,3.460506283,1.485196663,0.54226691,2.309179,0.736387744,1.519598302,0.234831042,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,1,10,8.795833436,903,-0.34365994,0.088205798,NP,5.692,1.900912783,22.875,225,15,0.47042,0.02405,0.00443,2008.333333,0.000234234,1.20E-05,2.21E-06,234.2340249,11.97510373,2.205809129,15.30470597,3.460506283,1.485196663,0.786239688,2.194723,0.886701578,1.481459753,0.358240966,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,2,3,8.795833436,903,-0.34365994,0.088205798,C,5.692,1.900912783,22.875,225,15,0.47376,0.01881,0.00288,2008.333333,0.000235897,9.37E-06,1.43E-06,235.8970954,9.365975104,1.434024896,15.35894187,3.060388064,1.197507785,2.131628532,3.10216,1.460009771,1.761294978,0.687143323,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,1,1,8.795833436,903,-0.34365994,0.088205798,P,5.692,1.900912783,22.875,225,15,,,,2008.333333,,,,,,,,,,2.540392702,1.801073,1.593860942,1.34204061,1.410488471,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,1,3,8.795833436,903,-0.34365994,0.088205798,C,5.692,1.900912783,22.875,225,15,0.47376,0.01881,0.00288,2008.333333,0.000235897,9.37E-06,1.43E-06,235.8970954,9.365975104,1.434024896,15.35894187,3.060388064,1.197507785,3.139721308,3.647627,1.771925875,1.909876174,0.860757229,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,3,2,8.795833436,903,-0.34365994,0.088205798,P,5.692,1.900912783,22.875,225,15,,,,2008.333333,,,,,,,,,,3.867146556,1.45835,1.96650618,1.207621629,2.651727333,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,3,8,8.795833436,903,-0.34365994,0.088205798,C,5.692,1.900912783,22.875,225,15,0.47376,0.01881,0.00288,2008.333333,0.000235897,9.37E-06,1.43E-06,235.8970954,9.365975104,1.434024896,15.35894187,3.060388064,1.197507785,3.979663514,1.416074,1.9949094,1.189989076,2.810349963,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,3,5,8.795833436,903,-0.34365994,0.088205798,NP,5.692,1.900912783,22.875,225,15,0.47042,0.02405,0.00443,2008.333333,0.000234234,1.20E-05,2.21E-06,234.2340249,11.97510373,2.205809129,15.30470597,3.460506283,1.485196663,5.941193244,1.55229,2.437456306,1.245909306,3.827373264,1.5,3012.5
kbs.us,Solidago_canadensis,C3,allforb,3,1,8.795833436,903,-0.34365994,0.088205798,N,5.692,1.900912783,22.875,225,15,0.48057,0.0285,0.00212,2008.333333,0.000239288,1.42E-05,1.06E-06,239.2879668,14.19087137,1.05560166,15.46893554,3.767077298,1.027424771,8.771788011,2.062609,2.961720448,1.43617861,4.252763374,1.5,3012.5
cbgb.us,Solidago_gigantea,C3,allforb,3,25,9.258333459,871,-0.247746222,-0.161896717,NP,3.731,1.554136597,23.125,1100,33.1662479,0.48576,0.01315,,3297.619048,0.000147306,3.99E-06,,147.3062816,3.987725632,,12.13697992,1.99692905,,0.303962664,0.163934,0.551328091,0.404887639,1.854177071,2.1,6925
cbgb.us,Solidago_gigantea,C3,allforb,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,3.731,1.554136597,23.125,1100,33.1662479,0.48576,0.01315,,3297.619048,0.000147306,3.99E-06,,147.3062816,3.987725632,,12.13697992,1.99692905,,5.617918289,0.917765,2.370214819,0.958000522,6.121303699,2.1,6925
cbgb.us,Solidago_gigantea,C3,allforb,2,13,9.258333459,871,-0.247746222,-0.161896717,P,3.731,1.554136597,23.125,1100,33.1662479,0.43453,0.01077,,3297.619048,0.000131771,3.27E-06,,131.7708303,3.26599278,,11.47914763,1.807205793,,18.62574498,3.775347,4.315755436,1.943025219,4.933518688,2.1,6925
cdcr.us,Solidago_missouriensis,C3,allforb,1,11,6.337500023,740,-0.853471586,-1.185753888,C,1.889,1.060910421,32.25,600,24.49489743,0.46538,0.01332,0.00131,4819.444444,9.66E-05,2.76E-06,2.72E-07,96.56299712,2.763804035,0.271815562,9.826647298,1.662469258,0.521359341,0.641628599,0.198291,0.801017228,0.445298776,3.235792845,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,3,32,6.337500023,740,-0.853471586,-1.185753888,N,1.889,1.060910421,32.25,600,24.49489743,0.47821,0.02058,0.00149,4819.444444,9.92E-05,4.27E-06,3.09E-07,99.22512968,4.270201729,0.309164265,9.961181139,2.066446643,0.556025418,2.299683371,2.766031,1.516470696,1.6631389,0.831401879,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,3,35,6.337500023,740,-0.853471586,-1.185753888,NP,1.889,1.060910421,32.25,600,24.49489743,0.48151,0.01582,0.00207,4819.444444,9.99E-05,3.28E-06,4.30E-07,99.90985591,3.282536023,0.429510086,9.995491779,1.811777035,0.65537019,5.22023601,1.037835,2.284783581,1.018741871,5.029928659,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,2,13,6.337500023,740,-0.853471586,-1.185753888,C,1.889,1.060910421,32.25,600,24.49489743,0.46538,0.01332,0.00131,4819.444444,9.66E-05,2.76E-06,2.72E-07,96.56299712,2.763804035,0.271815562,9.826647298,1.662469258,0.521359341,5.691308975,2.375797,2.385646448,1.54136206,2.395536729,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,3,26,6.337500023,740,-0.853471586,-1.185753888,C,1.889,1.060910421,32.25,600,24.49489743,0.46538,0.01332,0.00131,4819.444444,9.66E-05,2.76E-06,2.72E-07,96.56299712,2.763804035,0.271815562,9.826647298,1.662469258,0.521359341,7.967447109,2.898032,2.822666666,1.702360714,2.74926126,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,1,8,6.337500023,740,-0.853471586,-1.185753888,P,1.889,1.060910421,32.25,600,24.49489743,0.47816,0.01387,0.00271,4819.444444,9.92E-05,2.88E-06,5.62E-07,99.21475504,2.877925072,0.562305476,9.960660372,1.696444833,0.749870306,9.537955971,11.670376,3.088358135,3.416193203,0.817279235,2.7,13012.5
