source,citation,response,site,exp,latitude,longitude,elevation,mat,map,ecosystem_type,experiment_type,species,growth_form,treatment,npk,n_c,n_t,n_units,p_c,p_t,p_units,duration,aggregation,x_c,x_t,x_units,sd_c,sd_t,se_c,se_t,rep_c,rep_t,doi
nutnet,firn_et_al_2019,leaf_n_mass,kiny.au,firn2019_kiny.au_fnp,-36.2,143.75,90,15.5,426,grassland,field,rytidosperma_sp.,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,2.576,2.597,percent,0.824,0.227,0.476,0.161,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,kiny.au,firn2019_kiny.au_fnp,-36.2,143.75,90,15.5,426,grassland,field,rytidosperma_sp.,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,2.576,2.613,percent,0.824,0.485,0.476,0.343,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,agrostis_capillaris,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,4.502,4.496,percent,0.304,0.887,0.176,0.512,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,agrostis_capillaris,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,4.502,4.089,percent,0.304,0.386,0.176,0.223,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,agrostis_capillaris,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,4.502,4.712,percent,0.304,0.769,0.176,0.444,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,holcus_lanatus,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,4.684,4.629,percent,0.907,0.465,0.523,0.269,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,holcus_lanatus,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,4.684,4.131,percent,0.907,0.356,0.523,0.205,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,lancaster.uk,firn2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,holcus_lanatus,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,4.684,4.755,percent,0.907,0.959,0.523,0.554,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,carex_pensylvanica,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,3.701,4.48,percent,0.016,0.567,0.011,0.328,2,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,carex_pensylvanica,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,3.701,4.039,percent,0.016,1.047,0.011,0.741,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,carex_pensylvanica,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,3.701,4.613,percent,0.016,0.242,0.011,0.171,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,erigeron_aliceae,forb,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,4.852,5.583,percent,0.484,0.448,0.279,0.259,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,erigeron_aliceae,forb,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,4.852,4.753,percent,0.484,0.769,0.279,0.444,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,look.us,firn2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,erigeron_aliceae,forb,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,4.852,5.894,percent,0.484,0.031,0.279,0.022,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mcla.us,firn2019_mcla.us_fnp,38.86,-122.41,642,13.5,867,grassland,field,bromus_hordeaceus,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,2.416,3.676,percent,0.197,0.978,0.14,0.565,2,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mcla.us,firn2019_mcla.us_fnp,38.86,-122.41,642,13.5,867,grassland,field,bromus_hordeaceus,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,2.416,2.822,percent,0.197,0.726,0.14,0.513,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mcla.us,firn2019_mcla.us_fnp,38.86,-122.41,642,13.5,867,grassland,field,bromus_hordeaceus,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,2.416,3.054,percent,0.197,0.917,0.14,0.649,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mtca.au,firn2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,waitzia_acuminata,forb,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,3.655,4.184,percent,0.762,0.963,0.44,0.481,3,4,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mtca.au,firn2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,waitzia_acuminata,forb,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,3.655,2.218,percent,0.762,0.256,0.44,0.128,3,4,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,mtca.au,firn2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,waitzia_acuminata,forb,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,3.655,2.574,percent,0.762,0.673,0.44,0.337,3,4,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,carex_duriuscula,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,2.3,2.798,percent,0.446,0.069,0.257,0.04,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,carex_duriuscula,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,2.3,2.356,percent,0.446,0.31,0.257,0.179,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,carex_duriuscula,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,2.3,2.821,percent,0.446,0.111,0.257,0.064,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,chondrosum_gracile,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,2.112,3.307,percent,0.186,0.102,0.107,0.059,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,chondrosum_gracile,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,2.112,2.454,percent,0.186,0.13,0.107,0.092,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,sgs.us,firn2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,chondrosum_gracile,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,2.112,2.828,percent,0.186,0.057,0.107,0.033,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,shps.us,firn2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,artemisia_tripartita,shrub,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,3.251,3.169,percent,1.337,0.797,0.946,0.563,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,shps.us,firn2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,artemisia_tripartita,shrub,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,3.251,2.289,percent,1.337,0.035,0.946,0.025,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,shps.us,firn2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,artemisia_tripartita,shrub,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,3.251,3.465,percent,1.337,0.107,0.946,0.076,2,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,1.425,2.442,percent,0.422,0.49,0.244,0.283,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,1.425,1.673,percent,0.422,0.804,0.244,0.464,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,1.425,2.265,percent,0.422,0.532,0.244,0.376,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,plantago_lanceolata,forb,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,1.229,1.873,percent,0.235,0.114,0.135,0.081,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,plantago_lanceolata,forb,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,1.229,1.022,percent,0.235,0.073,0.135,0.051,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,smith.us,firn2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,plantago_lanceolata,forb,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,1.229,2.058,percent,0.235,0.457,0.135,0.323,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,summ.za,firn2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,themeda_triandra,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,2,species,1.492,1.828,percent,0.022,0.064,0.013,0.037,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,summ.za,firn2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,themeda_triandra,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,2,species,1.492,1.662,percent,0.022,0.232,0.013,0.134,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,summ.za,firn2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,themeda_triandra,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,2,species,1.492,1.665,percent,0.022,0.029,0.013,0.017,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,3.201,4.911,percent,1.4,1.033,0.808,0.597,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,3.201,3.351,percent,1.4,1.095,0.808,0.632,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,anthoxanthum_odoratum,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,3.201,4.13,percent,1.4,0.819,0.808,0.473,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,festuca_rubra,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.165,3.49,percent,0.35,0.339,0.202,0.196,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,festuca_rubra,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.165,2.233,percent,0.35,0.64,0.202,0.37,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,festuca_rubra,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.165,3.53,percent,0.35,0.257,0.202,0.148,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,galium_anisophyllon,shrub,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.383,3.829,percent,0.079,1.053,0.046,0.608,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,galium_anisophyllon,shrub,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.383,2.324,percent,0.079,0.111,0.046,0.064,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,galium_anisophyllon,shrub,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.383,3.321,percent,0.079,0.32,0.046,0.185,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,potentilla_crantzii,forb,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.912,4.704,percent,0.255,0.722,0.147,0.417,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,potentilla_crantzii,forb,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.912,2.718,percent,0.255,0.079,0.147,0.046,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,potentilla_crantzii,forb,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.912,3.75,percent,0.255,0.282,0.147,0.163,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,thymus_praecox_ssp._polytrichus,forb,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.311,3.806,percent,0.68,0.904,0.393,0.522,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,thymus_praecox_ssp._polytrichus,forb,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.311,2.526,percent,0.68,0.486,0.393,0.281,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,thymus_praecox_ssp._polytrichus,forb,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.311,2.96,percent,0.68,0.35,0.393,0.202,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,trifolium_pratense,forb,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,3.646,5.02,percent,1.42,1.58,0.82,0.912,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,trifolium_pratense,forb,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,3.646,3.808,percent,1.42,1.483,0.82,0.856,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_mass,valm.ch,firn2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,trifolium_pratense,forb,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,3.646,4.022,percent,1.42,1.448,0.82,0.836,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,craspedia_jamesii,forb,fnp,_100,0,10,g_m2,0,0,g_m2,2,species,2.921,7.63,g_m2,0.463,7.218,0.267,5.104,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,craspedia_jamesii,forb,fnp,_010,0,0,g_m2,0,10,g_m2,2,species,2.921,3.128,g_m2,0.463,0.001,0.267,0,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,craspedia_jamesii,forb,fnp,_110,0,10,g_m2,0,10,g_m2,2,species,2.921,2.951,g_m2,0.463,0.261,0.267,0.151,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,poa_hiemata,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,2,species,2.496,2.755,g_m2,0.988,0.822,0.571,0.474,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,poa_hiemata,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,2,species,2.496,3.156,g_m2,0.988,0.251,0.571,0.145,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,poa_hiemata,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,2,species,2.496,3.029,g_m2,0.988,1.163,0.571,0.823,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,rumex_acetosella,forb,fnp,_100,0,10,g_m2,0,0,g_m2,2,species,2.487,2.911,g_m2,0.454,0.917,0.262,0.649,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,rumex_acetosella,forb,fnp,_010,0,0,g_m2,0,10,g_m2,2,species,2.487,1.887,g_m2,0.454,0.646,0.262,0.373,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,bogong.au,firn2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,rumex_acetosella,forb,fnp,_110,0,10,g_m2,0,10,g_m2,2,species,2.487,2.353,g_m2,0.454,0.424,0.262,0.245,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,epaltes_australis,forb,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.433,2.435,g_m2,0.334,0.607,0.193,0.351,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,epaltes_australis,forb,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.433,3.105,g_m2,0.334,0.954,0.193,0.551,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,epaltes_australis,forb,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.433,2.74,g_m2,0.334,1.208,0.193,0.697,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_curvula,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,3.456,4.902,g_m2,0.854,2.474,0.493,1.428,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_curvula,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,3.456,3.773,g_m2,0.854,0.626,0.493,0.361,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_curvula,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,3.456,4.958,g_m2,0.854,0.857,0.493,0.606,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_sororia,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.411,3.066,g_m2,0.582,0.452,0.412,0.261,2,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_sororia,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.411,2.278,g_m2,0.582,0.268,0.412,0.155,2,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,eragrostis_sororia,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.411,3.486,g_m2,0.582,0.262,0.412,0.151,2,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,fimbristylis_dichotoma,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,2.577,2.6,g_m2,0.336,0.189,0.194,0.109,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,fimbristylis_dichotoma,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,2.577,2.065,g_m2,0.336,0.615,0.194,0.355,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,burrawan.au,firn2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,fimbristylis_dichotoma,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,2.577,3.021,g_m2,0.336,0.525,0.194,0.303,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cbgb.us,firn2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,schizachyrium_scoparium,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,3,species,1.055,1.224,g_m2,0.37,0.163,0.213,0.115,3,2,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cbgb.us,firn2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,schizachyrium_scoparium,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,3,species,1.055,1.152,g_m2,0.37,0.323,0.213,0.187,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cbgb.us,firn2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,schizachyrium_scoparium,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,3,species,1.055,1.562,g_m2,0.37,0.763,0.213,0.44,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cowi.ca,firn2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,alopecurus_pratensis,graminoid,fnp,_100,0,10,g_m2,0,0,g_m2,4,species,2.246,1.904,g_m2,0.165,0.166,0.095,0.096,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cowi.ca,firn2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,alopecurus_pratensis,graminoid,fnp,_010,0,0,g_m2,0,10,g_m2,4,species,2.246,2.541,g_m2,0.165,1.552,0.095,0.896,3,3,https://doi.org/10.1038/s41559-018-0790-1
nutnet,firn_et_al_2019,leaf_n_area,cowi.ca,firn2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,alopecurus_pratensis,graminoid,fnp,_110,0,10,g_m2,0,10,g_m2,4,species,2.246,2.206,g_m2,0.165,0.26,0.095,0.15,3,3,https://doi.org/10.1038/s41559-018-0790-1
