"citation","exp","latitude","longitude","elevation","gs_mat","gs_map","gs_par","gs_ai","ecosystem_type","experiment_type","species","family","growth_form","growth_duration","photo_path","n_fixer","myc_assoc","pft","response","gNi","vNi","wNi","gPi","vPi","wPi","gNPi","vNPi","wNPi","dNi","dvNi","dwNi","dPi","dvPi","dwPi","dNPi","dvNPi","dwNPi","dNPi_se","myvar"
"cleland2019","cleland2019_valm.ch_fnp",46.63,10.37,2233,5.49999996,68.33333333,826.6400463,0.798716667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"bgb",0.456995943902384,0.684070441061936,1.46183775818119,1.86186992224179,0.95554663394572,1.04652139882563,3.26883869343897,1.55710886697698,0.642215853501258,1.77487837218692,0.366147846208926,2.7311371904927,2.56329802804259,0.401776008130906,2.48894901577642,1.278327604202,0.350355431913175,2.85424431566347,0.341738414538165,"bgb"
"cleland2019","cleland2019_bldr.us_fnp",39.97,-105.23,1649,10.97272709,42.36363636,829.8137626,0.298027273,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.137057223130672,1.00234808530154,0.997657415287195,0.239850140478676,1.00719101123596,0.992860330209728,-0.362636431311432,1.01643814766429,0.983827695072189,-0.359082426299631,0.502014690451207,1.99197357969985,-0.179541213149815,0.500503672612802,1.99798733699526,-0.598470710499385,0.505596362364463,1.97786233137323,0.502790394878653,"rmf"
"cleland2019","cleland2019_bnch.us_fnp",44.28,-121.97,1298,7.780000031,108.7,770.2479167,1.70884,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.665640235470276,0.703589743589744,1.42128279883382,-1.64638641736809,0.892549019607843,1.12038664323374,-3.03578655376165,1.43466666666667,0.697026022304832,-0.399520139258431,0.334996003559095,2.9851102382587,-1.19856041777529,0.348297365365184,2.87110986025265,0.399520139258431,0.334996003559095,2.9851102382587,0.334163634346555,"rmf"
"cleland2019","cleland2019_bogong.au_fnp",-36.87,147.24,1567,7.290908992,132,797.0410354,2.085881818,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",2.03646752981726,1.01226666666667,0.987881981032666,0,0.666666666666667,1.5,0.0914659120760048,0.667363834422658,1.49843301123009,0.630840267146716,0.33747874419431,2.96314958261262,-0.504672213717373,0.335986396284358,2.97631097883398,-0.504672213717373,0.335986396284358,2.97631097883398,0.334657235732502,"rmf"
"cleland2019","cleland2019_burrawan.au_fnp",-27.73,151.14,411,18.1833334,53.25,896.7615741,0.337966667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-2.80658566178249,1.32307692307692,0.755813953488372,-0.86102117631528,0.728446455505279,1.3727844956104,0.484324411677345,0.686214177978884,1.45727096887638,0.146754474740612,0.333557675790171,2.99798227587203,0.381561634325592,0.334849888341554,2.98641282203439,1.32079027266551,0.351505072337165,2.84490915977678,0.342298637808744,"rmf"
"cleland2019","cleland2019_cbgb.us_fnp",41.79,-93.39,275,14.13333344,87.33333333,785.150463,0.742722222,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.07843556098377,0.333589672384452,2.99769472133877,1.2858942150406,0.402230163844787,2.48613875807156,0.284444756592497,0.33670453414804,2.96996297519512,-0.338563500450601,0.167263673144986,5.97858447801267,0.639508834184469,0.168796726817708,5.92428549328417,-0.413799833884068,0.167558491158971,5.96806519969942,0.167111983990263,"rmf"
"cleland2019","cleland2019_cdcr.us_fnp",45.4,-93.2,282,15.14285728,85.42857143,826.2777778,0.672442857,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.446864618782357,0.683307332293292,1.4634703196347,0.78587085313798,0.718132749817651,1.39250020313643,1.45217245571928,0.842400403429148,1.18708395191801,0.0581216279305092,0.33336852212118,2.99968333433862,1.85989209377631,0.369366652088455,2.70733698980633,0.639337907235608,0.337591176662796,2.96216272559414,0.335455499613484,"rmf"
"cleland2019","cleland2019_cdpt.us_fnp",41.2,-101.63,1018,13.82222205,46.44444444,873.5146605,0.279733333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.06715675015986,0.76156862745098,1.31307929969104,0,0.666666666666667,1.5,-0.608833912517753,0.697556561085973,1.43357550596783,-1.03864853993485,0.344570737390717,2.90216170871782,0.163997137884449,0.33361349022119,2.99748070540249,0.163997137884449,0.33361349022119,2.99748070540249,0.333473382356669,"rmf"
"cleland2019","cleland2019_cowi.ca_fnp",48.46,-123.38,24,10.50833333,63.5,560.8871528,1.909558333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-2.33238075793812,1.12,0.892857142857143,-0.859000787509054,0.728156862745098,1.37333046100819,-0.627571632442186,0.699487179487179,1.42961876832845,-0.862281443493695,0.341078430081183,2.93187698724303,0.574854295662463,0.3367755985546,2.96933627107154,1.58084931307177,0.359365464069161,2.78268253347669,0.346104735626449,"rmf"
"cleland2019","cleland2019_elliot.us_fnp",32.88,-117.05,256,17.68333348,29.83333333,880.3431713,0.248566667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.0369602746158606,0.666780505158307,1.49974390712365,-0.529354527907542,0.690018018018018,1.44923751827867,-0.999891886047579,0.749981981981982,1.33336536613492,-0.263049306493588,0.33405411393382,2.99352697149573,-0.730692518037744,0.338894912040795,2.95076722745139,-0.204593905050568,0.333769361103998,2.99608087660393,0.333551275970176,"rmf"
"cleland2019","cleland2019_frue.ch_fnp",47.11,8.54,972,7.827272828,130.8181818,617.1843434,2.132227273,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.0992277876713669,0.66748717948718,1.49815611555009,0.325751423077944,0.675509499136442,1.48036408263449,-0.594225082166566,0.696091954022989,1.43659180977543,-0.483220810212892,0.335765649493988,2.97826773378111,0.0536912011347658,0.333363361927909,2.99972976699297,-0.37583840794336,0.334804734467556,2.98681558846625,0.334068223804438,"rmf"
"cleland2019","cleland2019_gilb.za_fnp",-29.28,30.29,1666,13.88333344,78.66666667,854.6724537,0.591916667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.847469461855738,0.726517040731505,1.37643020594966,-1.54362211398037,0.865230769230769,1.15576102418208,-3.17531462233582,1.50688524590164,0.663620539599652,-1.30591699528482,0.35109811665181,2.84820667663028,-1.00742168207686,0.343905192140818,2.90777814017571,-0.186559570754974,0.33369587993167,2.99674062564023,0.333514557369275,"rmf"
"cleland2019","cleland2019_hall.us_fnp",36.87,-86.7,201,13.69166658,107.75,708.9930556,1.267208333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.39865164179446,0.829685534591195,1.20527592480291,0.0470588235294118,0.666851211072664,1.49958488999585,-0.463427557090794,0.684563758389262,1.46078431372549,-0.518794554916682,0.336136956148033,2.97497785265719,0.172931518305561,0.333644846979411,2.99719899483929,0.103758910983336,0.333445478245921,2.9989910352375,0.33338940107424,"rmf"
"cleland2019","cleland2019_hart.us_fnp",42.72,-119.5,1513,9.529999943,21.4,866.4881944,0.1996,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.74057053830535,0.919132149901381,1.08798283261803,0.119925070239338,0.667865168539326,1.49730820995962,-2.13091869381213,1.04506787330317,0.956875649463111,-2.13679949042254,0.380894917315313,2.62539602011066,-0.305257070060363,0.334303977904394,2.99128956307539,-0.392473375791895,0.334937868236515,2.98562836524012,0.334134637652008,"rmf"
"cleland2019","cleland2019_konz.us_fnp",39.07,-96.58,421,15.03000008,84,817.1236111,0.58459,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-2.45428796431159,1.16862745098039,0.855704697986577,0,0.666666666666667,1.5,-0.790183677319672,0.71869918699187,1.39140271493213,-1.59117736900758,0.35970672312127,2.78004256168119,0.530392456335861,0.336263709976437,2.9738564416305,0.530392456335861,0.336263709976437,2.9738564416305,0.334795315566809,"rmf"
"cleland2019","cleland2019_lancaster.uk_fnp",53.99,-2.63,219,8.033333341,126.8333333,443.1429398,3.366558333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.978404711666031,0.929060911314362,1.07635569188384,-5.31165384785906,3.65469999328092,0.27362027029263,-1.93718077658309,1.20860026944964,0.827403423015428,-0.472725354202942,0.377539423414844,2.64873000799493,-0.945450708405885,0.385157693659377,2.59633915267021,1.18181338550736,0.390871396342777,2.55838623485011,0.360957705898617,"rmf"
"cleland2019","cleland2019_look.us_fnp",44.21,-122.13,1481,6.108333395,161.25,673.3935185,2.718908333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.06430416838038,0.761061946902655,1.31395348837209,-0.976423095720124,0.746116838487973,1.34027266028003,-0.252982212813471,0.672,1.48809523809524,0.212186251622231,0.333802322972682,2.99578502358666,-0.381935252920016,0.334852859764824,2.98638632115111,1.06093125811115,0.345058074317055,2.89806288978809,0.339145039924934,"rmf"
"cleland2019","cleland2019_mtca.au_fnp",-31.78,117.61,297,17.74166656,27,956.9826389,0.240475,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.202385770250776,0.67008,1.49235912129895,0.467384765520767,0.684870709920075,1.46012960623867,0.456625434388314,0.684042232277526,1.46189804198271,0.134644953483858,0.333522179828111,2.99830134390275,0.511650823238661,0.336060276717925,2.97565665828264,-0.0807869720903149,0.333401318071453,2.99938826212344,0.333367323969348,"rmf"
"cleland2019","cleland2019_sage.us_fnp",39.43,-120.24,1968,8.488888939,47.77777778,976.9699074,0.525544444,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0,0.666666666666667,1.5,-0.362970362411342,0.677645623665752,1.47569756975698,-0.304901928617104,0.674413765506202,1.48276925998006,0.0603156637814093,0.333371228951015,2.99965897821056,-0.392051814579162,0.334934423180363,2.98565907470639,0.0603156637814096,0.333371228951015,2.99965897821056,0.333352280603675,"rmf"
"cleland2019","cleland2019_saline.us_fnp",39.05,-99.1,566,14.90000011,57.8,858.1902778,0.35398,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.30371474301227,0.808306010928962,1.23715521903732,-1.26054175545334,0.799080459770115,1.25143843498274,-1.58900330611655,0.877077625570776,1.14014993752603,-0.581953056215401,0.3368611391629,2.96858225464949,-1.28029672367388,0.350407913548438,2.8538168270043,0.11639061124308,0.333474445566516,2.99873052731573,0.333403881984256,"rmf"
"cleland2019","cleland2019_sgs.us_fnp",40.82,-104.77,1654,11.21999996,35,859.6826389,0.21515,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.529667768705515,0.690045662100456,1.44917946003176,1.09759094491206,0.767058823529412,1.30368098159509,0.148237137475865,0.668497854077253,1.49589111453518,-0.115175148166282,0.333471513695366,2.99875689206102,0.34552544449884,0.334576956591626,2.988848993628,-0.575875740831402,0.336787842384147,2.96922832166661,0.335056135786302,"rmf"
"cleland2019","cleland2019_shps.us_fnp",44.24,-112.2,1667,12.20000008,22.42857143,963.3194444,0.146414286,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.937282593200911,0.739874888293119,1.35157986278868,0.596284793999944,0.696296296296296,1.43617021276596,-0.238808925650398,0.671419141914191,1.48938261895399,0,0.333333333333333,3,-0.362703589925558,0.334703686397343,2.9877173172597,-0.96720957313482,0.343078066232955,2.91478849400121,0.338170601044776,"rmf"
"cleland2019","cleland2019_sier.us_fnp",39.24,-121.28,258,16.2833335,78.41666667,819.6157407,1.062725,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.706761766879018,0.708292682926829,1.41184573002755,-0.561317132356499,0.692923076923077,1.44316163410302,-0.470678724331642,0.685128205128205,1.45958083832335,0.402328751266015,0.335019462750992,2.9849012107791,-0.885123252785233,0.341494199714803,2.92830742318653,-0.241397250759609,0.333940339923691,2.99454687094261,0.3336366985828,"rmf"
"cleland2019","cleland2019_smith.us_fnp",48.21,-122.62,56,10.1833332,49.41666667,561.9849537,1.0761,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.804113137651867,0.720549828178694,1.38782907287295,-0.69932582089723,0.707421383647799,1.41358463726885,-5.7623524607883,3.43372549019608,0.291228871630882,-1.00086677662108,0.343768065672332,2.9089380307744,-1.21157557169921,0.34862411839519,2.8684188707404,-0.263385993847653,0.334055960226616,2.99351042658129,0.333694451170836,"rmf"
"cleland2019","cleland2019_spin.us_fnp",38.14,-84.5,284,13.59090907,97.72727273,717.6502525,1.069581818,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-1.56879686240941,0.871760299625468,1.14710431345592,-0.383130514088461,0.678899082568807,1.47297297297297,-0.616805594452113,0.698370761778952,1.43190416141236,-1.20627820787209,0.348490699112366,2.86951704176634,0.344650916534884,0.334570669315295,2.98890516029548,0.919069110759691,0.34213216698284,2.92284706468467,0.337704094824073,"rmf"
"cleland2019","cleland2019_summ.za_fnp",-29.81,30.72,636,18.23333335,78.91666667,810.4079861,0.593066667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.439553804635805,0.682767295597484,1.46462785556374,-0.412688563340263,0.680859320859321,1.46873218793258,-0.939552351223527,0.740229885057471,1.35093167701863,-0.226991795461306,0.33387005495007,2.99517727083835,-0.529647522743048,0.33625548435779,2.97392918931832,0.0756639318204354,0.333392969068526,2.99946337438945,0.333363149867391,"rmf"
"cleland2019","cleland2019_trel.us_fnp",40.08,-88.83,215,15.377778,91.66666667,783.7677469,0.815611111,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",0.4,0.68,1.47058823529412,0,0.666666666666667,1.5,-1.09759094491206,0.767058823529412,1.30368098159509,-0.309803895741307,0.334333108893922,2.99102892713292,-0.929411687223919,0.342331313378629,2.92114673977828,-0.929411687223919,0.342331313378629,2.92114673977828,0.337802364990058,"rmf"
"cleland2019","cleland2019_ukul.za_fnp",-29.67,30.4,810,17.56666676,69.33333333,830.8449074,0.496733333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-0.0723025581985303,0.500290425551225,1.99883897217939,-0.986736269269052,0.554091581393945,1.80475580856917,-1.18653122217229,0.578214241177204,1.72946276446611,-0.133261741204113,0.291814655763906,3.4268326838562,-1.11051451003427,0.301943687308306,3.31187582994219,-0.044420580401371,0.291683109899693,3.42837814758588,0.311813571385047,"rmf"
"cleland2019","cleland2019_unc.us_fnp",36.01,-79.02,147,14.85833345,96.16666667,734.4409722,0.943658333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",-2.49241049824123,1.18434250764526,0.84435034083867,-2.85920052187834,1.34791896869245,0.741884358946333,-1.44341475461703,0.84028717948718,1.19006932916707,-0.532051332498071,0.336282068962635,2.97369408688607,-1.5074787754112,0.357005127690784,2.80108021548122,1.5074787754112,0.357005127690784,2.80108021548122,0.344966243609808,"rmf"
"cleland2019","cleland2019_valm.ch_fnp",46.63,10.37,2233,5.49999996,68.33333333,826.6400463,0.798716667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rmf",1.06666666666667,0.761481481481482,1.31322957198444,1.88314351768439,0.962185792349727,1.03930031803726,3.39882332579968,1.62933333333333,0.613747954173486,1.25824057600747,0.349824680699079,2.85857475236347,2.15698384458423,0.381797701102056,2.61918811222149,-0.179748653715353,0.333669891442838,2.9969740322564,0.333501569932756,"rmf"
"cleland2019","cleland2019_bldr.us_fnp",39.97,-105.23,1649,10.97272709,42.36363636,829.8137626,0.298027273,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.0035502731724105,1.00000157555495,0.999998424447533,0.154437898241905,1.00298138305167,0.997027479171547,-0.50049954896532,1.03131247481431,0.969638227424769,-0.448987383577667,0.503149838603311,1.98747952056566,-0.171431546456927,0.50045919961126,1.99816488692139,-0.443545112261574,0.503073941665799,1.98777936437884,0.501534615787285,"rootshoot"
"cleland2019","cleland2019_bnch.us_fnp",44.28,-121.97,1298,7.780000031,108.7,770.2479167,1.70884,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.279914689288243,0.673196019439944,1.48545144522978,-2.65530085180086,1.2542185511312,0.79730920827003,-3.06270750387204,1.44834810452284,0.690441750071851,-0.178410305287671,0.333664898302425,2.99701888058247,-1.13851524714503,0.346835593416476,2.88321042874977,0.244624439208869,0.333956678294357,2.99440036686009,0.333644860240324,"rootshoot"
"cleland2019","cleland2019_bogong.au_fnp",-36.87,147.24,1567,7.290908992,132,797.0410354,2.085881818,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",1.70871531543352,0.909975669099757,1.09893048128342,0,0.666666666666667,1.5,0.195552202494411,0.669853388658368,1.49286398625657,0.681913433800876,0.338177145116647,2.95703010815551,-0.417946943297311,0.33515291299387,2.9837126912225,-0.417946943297311,0.33515291299387,2.9837126912225,0.334241884964502,"rootshoot"
"cleland2019","cleland2019_burrawan.au_fnp",-27.73,151.14,411,18.1833334,53.25,896.7615741,0.337966667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-3.49662910448615,1.68553459119497,0.593283582089552,-0.607405281892237,0.697411764705882,1.43387314439946,0.586686520335332,0.695350089428598,1.43812450045379,0.327200057796146,0.334448540393977,2.98999660402766,0.541138557124395,0.336383655604236,2.97279604207799,0.893507850135628,0.341649544565146,2.92697594920786,0.337465822746119,"rootshoot"
"cleland2019","cleland2019_cbgb.us_fnp",41.79,-93.39,275,14.13333344,87.33333333,785.150463,0.742722222,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0.194601702164208,0.33491124260355,2.98586572438163,1.25021386630102,0.398459779645473,2.50966358735063,0.399959189919804,0.339998639733388,2.94118823764753,-0.23014790957121,0.166942541980625,5.99008490068432,0.632906751320828,0.168752973728476,5.92582150053841,-0.402758841749618,0.167511534815664,5.96973815027388,0.167088566742144,"rootshoot"
"cleland2019","cleland2019_cdcr.us_fnp",45.4,-93.2,282,15.14285728,85.42857143,826.2777778,0.672442857,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.743108996219307,0.712684248355172,1.40314592655574,0.782942763119461,0.717749947526761,1.39324287441026,2.17865243449249,1.06221053586001,0.941432951604422,0.152504058623219,0.333575598832256,2.99782119405822,1.5921423720264,0.359738722216686,2.77979527429815,0.463612338214585,0.335572254168175,2.9799841541692,0.33445092024998,"rootshoot"
"cleland2019","cleland2019_cdpt.us_fnp",41.2,-101.63,1018,13.82222205,46.44444444,873.5146605,0.279733333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-1.0351364815056,0.75595896127865,1.32282313091252,-0.335259849791234,0.676033263906837,1.47921715304501,-0.710980575612236,0.708791114908159,1.41085290005303,-1.01073711007278,0.343974890684149,2.90718894629503,-0.0493042492718428,0.333358655302044,2.99977211959274,0.419086118810664,0.335162845572706,2.98362426864845,0.33424683771763,"rootshoot"
"cleland2019","cleland2019_cowi.ca_fnp",48.46,-123.38,24,10.50833333,63.5,560.8871528,1.909558333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-3.30086391755711,1.57464188351921,0.635065033177623,-0.782670589039081,0.717714437578898,1.39331180709329,-0.53240981171693,0.690288350634371,1.44866996390857,-0.798533224952764,0.339975576159932,2.94138776465983,0.453221560108325,0.335473018568198,2.98086565729789,1.51073853369442,0.35710761372072,2.8002763356988,0.345015755060896,"rootshoot"
"cleland2019","cleland2019_elliot.us_fnp",32.88,-117.05,256,17.68333348,29.83333333,880.3431713,0.248566667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0.118255211222264,0.667832024581768,1.49738252014233,-0.696949697552285,0.707144906743185,1.41413731537088,-1.06401596035911,0.76101083032491,1.31404174573055,-0.0470399802526205,0.333356382913981,2.99979256811783,-0.776159674168237,0.339608581664635,2.94456634487377,-0.235199901263102,0.333909572849523,2.99482279428584,0.333621328679449,"rootshoot"
"cleland2019","cleland2019_frue.ch_fnp",47.11,8.54,972,7.827272828,130.8181818,617.1843434,2.132227273,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0,0.666666666666667,1.5,0.389131456198708,0.679285274183611,1.4721355489442,-0.630270877726668,0.699770114942529,1.42904073587385,-0.469305952674001,0.335627584137659,2.97949288813474,0.0670437075248573,0.33338015477832,2.9995786661775,-0.469305952674001,0.335627584137659,2.97949288813474,0.334478491654127,"rootshoot"
"cleland2019","cleland2019_gilb.za_fnp",-29.28,30.29,1666,13.88333344,78.66666667,854.6724537,0.591916667,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.529239167457467,0.690007841364256,1.44925889251177,-2.51618679529009,1.19426633239935,0.83733416313507,-7.1757859652395,4.95765868491068,0.201708117390904,-0.7703114786037,0.339514372646548,2.94538340808638,-1.14975274106131,0.347103451724771,2.88098546710198,0.0342868610654466,0.333345579050435,2.9998897925948,0.333339456135651,"rootshoot"
"cleland2019","cleland2019_hall.us_fnp",36.87,-86.7,201,13.69166658,107.75,708.9930556,1.267208333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-1.31550750663005,0.81088,1.23322809786898,0.275695932909211,0.673000687285223,1.48588258361791,-0.444808823642141,0.683154574132492,1.46379756187662,-0.564133203459281,0.336648398658804,2.97045821095233,0.317324926945845,0.334382240721471,2.99058944590591,-0.105774975648615,0.333449878598682,2.99895145921925,0.333391600873348,"rootshoot"
"cleland2019","cleland2019_hart.us_fnp",42.72,-119.5,1513,9.529999943,21.4,866.4881944,0.1996,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-1.99635944936052,0.998787587587588,1.00121388414061,0.160650863618378,0.668817391665111,1.49517643001233,-2.59048005408772,1.22588224255219,0.815739036987824,-2.18898314603281,0.38324632514183,2.60928790283879,-0.08238108614102,0.333404027534935,2.99936388709407,-0.294218164789357,0.334235045088458,2.99190648824794,0.333783884716073,"rootshoot"
"cleland2019","cleland2019_konz.us_fnp",39.07,-96.58,421,15.03000008,84,817.1236111,0.58459,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-2.3283420003488,1.11843137254902,0.894109396914446,0,0.666666666666667,1.5,-0.764811434488529,0.715411377527033,1.39779717154724,-1.55328675808275,0.358465622425367,2.78966778804068,0.51776225269425,0.336125809899115,2.97507650572903,0.51776225269425,0.336125809899115,2.97507650572903,0.334726659579183,"rootshoot"
"cleland2019","cleland2019_lancaster.uk_fnp",53.99,-2.63,219,8.033333341,126.8333333,443.1429398,3.366558333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.879900130800171,0.910755757351549,1.09798921601986,-4.08987172335475,2.50603840468301,0.399036183217029,-2.6672121162256,1.5447353806274,0.647360067323537,-0.59492441494531,0.379021989312477,2.63836935111321,-1.35750934682975,0.39594126848557,2.52562710582023,0.989737890318106,0.386131603312856,2.58979060874685,0.358762504224757,"rootshoot"
"cleland2019","cleland2019_look.us_fnp",44.21,-122.13,1481,6.108333395,161.25,673.3935185,2.718908333,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-1.12014554627756,0.771227170403788,1.29663481575271,-1.154984023938,0.777832341296002,1.28562409520518,-0.846294080948874,0.726351139287425,1.3767445879978,-0.640929745668835,0.337612405613366,2.96197646583284,-0.696793350492829,0.338390843471781,2.9551627039914,1.09444610741201,0.345810544604472,2.8917568177216,0.339514626393067,"rootshoot"
"cleland2019","cleland2019_mtca.au_fnp",-31.78,117.61,297,17.74166656,27,956.9826389,0.240475,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.1090161480152,0.667657043377339,1.49777495784588,0.281119586218057,0.673252351812951,1.48532715453154,0.406176300778581,0.680414932276181,1.46969143762721,0.0979506521654268,0.333433274273538,2.9991008011385,0.489753260827135,0.335831856838446,2.97768058520147,0.190139501262299,0.333709927395211,2.99661447834515,0.333521577210636,"rootshoot"
"cleland2019","cleland2019_sage.us_fnp",39.43,-120.24,1968,8.488888939,47.77777778,976.9699074,0.525544444,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.36418397894139,0.677719164209798,1.47553743911901,-0.553629589533011,0.692208810200541,1.44465078349738,-0.602359512736142,0.696903081881977,1.43491975569905,-0.306491319588343,0.33431184301024,2.99121918923276,-0.575343354314959,0.336781458076608,2.96928460881159,0.252720912643019,0.333998623538407,2.99402431484873,0.333665812622154,"rootshoot"
"cleland2019","cleland2019_saline.us_fnp",39.05,-99.1,566,14.90000011,57.8,858.1902778,0.35398,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-1.11177853106899,0.76967095851216,1.29925650557621,-1.25091653440152,0.797066014669927,1.25460122699387,-1.89499701810587,0.965917808219178,1.03528477422283,-0.715519427107755,0.33866633386009,2.95275880717781,-1.36599163356935,0.352770136906057,2.8347070666764,0.260188882584638,0.334038523485632,2.99366668719877,0.333685742121551,"rootshoot"
"cleland2019","cleland2019_sgs.us_fnp",40.82,-104.77,1654,11.21999996,35,859.6826389,0.21515,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0.378623096275656,0.678612954086114,1.47359403320954,1.17672974404076,0.782057740875852,1.2786779642128,0.533478461309368,0.690383272390084,1.44847078426167,0.321077146705117,0.33440719306392,2.99036629815812,0.524111224768646,0.336194714332588,2.97446675205823,0.221920969046184,0.333846342880233,2.9953900089861,0.333589739490607,"rootshoot"
"cleland2019","cleland2019_shps.us_fnp",44.24,-112.2,1667,12.20000008,22.42857143,963.3194444,0.146414286,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0.834550113954187,0.724706157725079,1.37986960555033,0.371336898550858,0.678157591018781,1.47458350867639,-0.298661704906532,0.674099901164806,1.48345964488655,0.28185632861791,0.334160864478979,2.9925706637107,-0.581608297148069,0.336856960534495,2.96861907918806,-0.912677635524662,0.34201021319153,2.92388929169196,0.337643901762162,"rootshoot"
"cleland2019","cleland2019_sier.us_fnp",39.24,-121.28,258,16.2833335,78.41666667,819.6157407,1.062725,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",0.789115139065715,0.718558558558559,1.39167502507523,-0.479700280957351,0.685842696629213,1.45806028833552,-0.526076759377143,0.68972972972973,1.44984326018809,0.396302475010832,0.334969329705205,2.98534794478069,-0.924705775025275,0.342240424691303,2.92192250784515,-0.396302475010832,0.334969329705205,2.98534794478069,0.334150330293221,"rootshoot"
"cleland2019","cleland2019_smith.us_fnp",48.21,-122.62,56,10.1833332,49.41666667,561.9849537,1.0761,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.78600904509942,0.718150851581508,1.39246510367258,-0.52294532227473,0.689455984174085,1.45041891426604,-4.96,2.7168,0.368080094228504,-0.918279569892473,0.342117055921687,2.92297616471044,-0.948387096774193,0.342702480055498,2.91798296831134,-0.225806451612903,0.333864464099896,2.99522742768092,0.333598793013352,"rootshoot"
"cleland2019","cleland2019_spin.us_fnp",38.14,-84.5,284,13.59090907,97.72727273,717.6502525,1.069581818,"grassland","field",NA,NA,NA,NA,NA,NA,NA,NA,"rootshoot",-0.811854801853261,0.721592351607683,1.38582400128277,-0.638183682959625,0.700606534432993,1.4273346748176,-0.699148081181664,0.707400669951667,1.41362602903433,-0.687029718099634,0.338250102432834,2.95639230500623,-0.420314541575686,0.335173586602708,2.98352865491556,0.596537068921866,0.337040171610395,2.96700537274815,0.335181628181098,"rootshoot"
